eventID,eventDate,materialEntityID,locationID,decimalLatitude,decimalLongitude,higherGeography,locality,geodeticDatum,minimumDepthInMeters,maximumDepthInMeters,samplingProtocol,locationRemarks,parentEventID,minimumDistanceAboveSurfaceInMeters,maximumDistancesAboveSurfaceInMeters
AT357_20130629_NA028108c,2013-06-29,NA028-108c,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,AT357_20130629_NA028108PC4,-0.03,-0.05
AT357_20130629_NA028108d,2013-06-29,NA028-108d,NA028-H1266,27.58573,-89.70502,Gulf of Mexico | BOEM Lease Block AT357,BOEM Lease Block AT357,WGS84,1054,1054,Push core,Near coral,AT357_20130629_NA028108PC4,-0.05,-0.1
MC036_20140627_NA043020A,2014-06-27,NA043-020A,NA043-H1335,28.93535,-88.20269,Gulf of Mexico | BOEM Lease Block MC036,BOEM Lease Block MC036,WGS84,1094,1094,Push core,Near coral,MC036_20140627_NA043020,-0,-0.02
MC036_20140627_NA043020B,2014-06-27,NA043-020B,NA043-H1335,28.93535,-88.20269,Gulf of Mexico | BOEM Lease Block MC036,BOEM Lease Block MC036,WGS84,1094,1094,Push core,Near coral,MC036_20140627_NA043020,-0.02,-0.05
MC036_20140627_NA043020C,2014-06-27,NA043-020C,NA043-H1335,28.93535,-88.20269,Gulf of Mexico | BOEM Lease Block MC036,BOEM Lease Block MC036,WGS84,1094,1094,Push core,Near coral,MC036_20140627_NA043020,-0.05,-0.1
MC036_20140627_NA043021A,2014-06-27,NA043-021A,NA043-H1335,28.93535,-88.20269,Gulf of Mexico | BOEM Lease Block MC036,BOEM Lease Block MC036,WGS84,1094,1094,Push core,Near coral,MC036_20140627_NA043021,-0,-0.02
MC036_20140627_NA043021B,2014-06-27,NA043-021B,NA043-H1335,28.93535,-88.20269,Gulf of Mexico | BOEM Lease Block MC036,BOEM Lease Block MC036,WGS84,1094,1094,Push core,Near coral,MC036_20140627_NA043021,-0.02,-0.05
MC036_20140627_NA043021C,2014-06-27,NA043-021C,NA043-H1335,28.93535,-88.20269,Gulf of Mexico | BOEM Lease Block MC036,BOEM Lease Block MC036,WGS84,1094,1094,Push core,Near coral,MC036_20140627_NA043021,-0.05,-0.1
MC036_20140627_NA043022A,2014-06-27,NA043-022A,NA043-H1335,28.93535,-88.20269,Gulf of Mexico | BOEM Lease Block MC036,BOEM Lease Block MC036,WGS84,1094,1094,Push core,Near coral,MC036_20140627_NA043022,-0,-0.02
MC036_20140627_NA043022B,2014-06-27,NA043-022B,NA043-H1335,28.93535,-88.20269,Gulf of Mexico | BOEM Lease Block MC036,BOEM Lease Block MC036,WGS84,1094,1094,Push core,Near coral,MC036_20140627_NA043022,-0.02,-0.05
MC036_20140627_NA043024A,2014-06-27,NA043-024A,NA043-H1335,28.93535,-88.20269,Gulf of Mexico | BOEM Lease Block MC036,BOEM Lease Block MC036,WGS84,1094,1094,Push core,Near coral,MC036_20140627_NA043024,-0,-0.02
MC036_20140627_NA043024B,2014-06-27,NA043-024B,NA043-H1335,28.93535,-88.20269,Gulf of Mexico | BOEM Lease Block MC036,BOEM Lease Block MC036,WGS84,1094,1094,Push core,Near coral,MC036_20140627_NA043024,-0.02,-0.05
MC036_20140627_NA043024C,2014-06-27,NA043-024C,NA043-H1335,28.93535,-88.20269,Gulf of Mexico | BOEM Lease Block MC036,BOEM Lease Block MC036,WGS84,1094,1094,Push core,Near coral,MC036_20140627_NA043024,-0.05,-0.1
AT47_20090824_RB09GOM047,2009-08-24,RB-09-GOM-047,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC03,-0,-0.01
AT47_20090824_RB09GOM048,2009-08-24,RB-09-GOM-048,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC03,-0.01,-0.02
AT47_20090824_RB09GOM049,2009-08-24,RB-09-GOM-049,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC03,-0.02,-0.03
AT47_20090824_RB09GOM050,2009-08-24,RB-09-GOM-050,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC03,-0.03,-0.05
AT47_20090824_RB09GOM051,2009-08-24,RB-09-GOM-051,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC03,-0.05,-0.07
AT47_20090824_RB09GOM052,2009-08-24,RB-09-GOM-052,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC03,-0.07,-0.1
AT47_20090824_RB09GOM053,2009-08-24,RB-09-GOM-053,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC04,-0,-0.01
AT47_20090824_RB09GOM054,2009-08-24,RB-09-GOM-054,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC04,-0.01,-0.02
AT47_20090824_RB09GOM055,2009-08-24,RB-09-GOM-055,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC04,-0.02,-0.03
AT47_20090824_RB09GOM056,2009-08-24,RB-09-GOM-056,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC04,-0.03,-0.05
AT47_20090824_RB09GOM057,2009-08-24,RB-09-GOM-057,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC04,-0.05,-0.07
AT47_20090824_RB09GOM058,2009-08-24,RB-09-GOM-058,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC04,-0.07,-0.1
AT47_20090824_RB09GOM059,2009-08-24,RB-09-GOM-059,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC05,-0,-0.01
AT47_20090824_RB09GOM060,2009-08-24,RB-09-GOM-060,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC05,-0.01,-0.02
AT47_20090824_RB09GOM061,2009-08-24,RB-09-GOM-061,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC05,-0.02,-0.03
AT47_20090824_RB09GOM062,2009-08-24,RB-09-GOM-062,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC05,-0.03,-0.05
AT47_20090824_RB09GOM063,2009-08-24,RB-09-GOM-063,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC05,-0.05,-0.07
AT47_20090824_RB09GOM064,2009-08-24,RB-09-GOM-064,RB-2009-GOM-457,27.88022,-89.78881,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,840,840,Push core,Near coral,AT47_20090824_RB13D457PC05,-0.07,-0.1
AT47_20090824_RB09GOM065,2009-08-24,RB-09-GOM-065,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC06,-0,-0.01
AT47_20090824_RB09GOM066,2009-08-24,RB-09-GOM-066,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC06,-0.01,-0.02
AT47_20090824_RB09GOM067,2009-08-24,RB-09-GOM-067,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC06,-0.02,-0.03
AT47_20090824_RB09GOM068,2009-08-24,RB-09-GOM-068,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC06,-0.03,-0.05
AT47_20090824_RB09GOM069,2009-08-24,RB-09-GOM-069,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC06,-0.05,-0.07
AT47_20090824_RB09GOM070,2009-08-24,RB-09-GOM-070,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC06,-0.07,-0.1
AT47_20090824_RB09GOM071,2009-08-24,RB-09-GOM-071,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC09,-0,-0.01
AT47_20090824_RB09GOM072,2009-08-24,RB-09-GOM-072,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC09,-0.01,-0.02
AT47_20090824_RB09GOM073,2009-08-24,RB-09-GOM-073,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC09,-0.02,-0.03
AT47_20090824_RB09GOM074,2009-08-24,RB-09-GOM-074,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC09,-0.03,-0.05
AT47_20090824_RB09GOM075,2009-08-24,RB-09-GOM-075,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC09,-0.05,-0.07
AT47_20090824_RB09GOM076,2009-08-24,RB-09-GOM-076,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC09,-0.07,-0.1
AT47_20090824_RB09GOM077,2009-08-24,RB-09-GOM-077,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC10,-0,-0.01
AT47_20090824_RB09GOM078,2009-08-24,RB-09-GOM-078,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC10,-0.01,-0.02
AT47_20090824_RB09GOM079,2009-08-24,RB-09-GOM-079,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC10,-0.02,-0.03
AT47_20090824_RB09GOM080,2009-08-24,RB-09-GOM-080,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC10,-0.03,-0.05
AT47_20090824_RB09GOM081,2009-08-24,RB-09-GOM-081,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC10,-0.05,-0.07
AT47_20090824_RB09GOM082,2009-08-24,RB-09-GOM-082,RB-2009-GOM-457,27.8898,-89.79443,Gulf of Mexico | BOEM Lease Block AT47,BOEM Lease Block AT47,WGS84,837,837,Push core,Background coral,AT47_20090824_RB13D457PC10,-0.07,-0.1
GB299_20090826_RB09GOM083,2009-08-26,RB-09-GOM-083,RB-2009-GOM-459,27.68629,-92.23075,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,359,359,Push core,Near coral,GB299_20090826_RB13D459PC01,-0,-0.02
GB299_20090826_RB09GOM084,2009-08-26,RB-09-GOM-084,RB-2009-GOM-459,27.68629,-92.23075,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,359,359,Push core,Near coral,GB299_20090826_RB13D459PC01,-0.02,-0.05
GB299_20090826_RB09GOM085,2009-08-26,RB-09-GOM-085,RB-2009-GOM-459,27.68629,-92.23075,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,359,359,Push core,Near coral,GB299_20090826_RB13D459PC01,-0.05,-0.1
GB299_20090826_RB09GOM086,2009-08-26,RB-09-GOM-086,RB-2009-GOM-459,27.68619,-92.23089,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,355,355,Push core,Background coral,GB299_20090826_RB13D459PC02,-0,-0.02
GB299_20090826_RB09GOM087,2009-08-26,RB-09-GOM-087,RB-2009-GOM-459,27.68619,-92.23089,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,355,355,Push core,Background coral,GB299_20090826_RB13D459PC02,-0.02,-0.05
GB299_20090826_RB09GOM088,2009-08-26,RB-09-GOM-088,RB-2009-GOM-459,27.68619,-92.23089,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,355,355,Push core,Background coral,GB299_20090826_RB13D459PC02,-0.05,-0.1
GB299_20090826_RB09GOM089,2009-08-26,RB-09-GOM-089,RB-2009-GOM-459,27.68619,-92.23089,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,355,355,Push core,Background coral,GB299_20090826_RB13D459PC03,-0,-0.02
GB299_20090826_RB09GOM090,2009-08-26,RB-09-GOM-090,RB-2009-GOM-459,27.68619,-92.23089,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,355,355,Push core,Background coral,GB299_20090826_RB13D459PC03,-0.02,-0.05
GB299_20090826_RB09GOM091,2009-08-26,RB-09-GOM-091,RB-2009-GOM-459,27.68619,-92.23089,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,355,355,Push core,Background coral,GB299_20090826_RB13D459PC03,-0.05,-0.1
GB299_20090826_RB09GOM092,2009-08-26,RB-09-GOM-092,RB-2009-GOM-459,27.68629,-92.23075,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,359,359,Push core,Near coral,GB299_20090826_RB13D459PC04,-0,-0.02
GB299_20090826_RB09GOM093,2009-08-26,RB-09-GOM-093,RB-2009-GOM-459,27.68629,-92.23075,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,359,359,Push core,Near coral,GB299_20090826_RB13D459PC04,-0.02,-0.05
GB299_20090826_RB09GOM094,2009-08-26,RB-09-GOM-094,RB-2009-GOM-459,27.68629,-92.23075,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,359,359,Push core,Near coral,GB299_20090826_RB13D459PC04,-0.05,-0.1
GB299_20090826_RB09GOM095,2009-08-26,RB-09-GOM-095,RB-2009-GOM-459,27.68619,-92.23089,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,355,355,Push core,Background coral,GB299_20090826_RB13D459PC05,-0,-0.02
GB299_20090826_RB09GOM096,2009-08-26,RB-09-GOM-096,RB-2009-GOM-459,27.68619,-92.23089,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,355,355,Push core,Background coral,GB299_20090826_RB13D459PC05,-0.02,-0.05
GB299_20090826_RB09GOM097,2009-08-26,RB-09-GOM-097,RB-2009-GOM-459,27.68619,-92.23089,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,355,355,Push core,Background coral,GB299_20090826_RB13D459PC05,-0.05,-0.1
GB299_20090826_RB09GOM098,2009-08-26,RB-09-GOM-098,RB-2009-GOM-459,27.68629,-92.23075,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,359,359,Push core,Near coral,GB299_20090826_RB13D459PC06,-0,-0.02
GB299_20090826_RB09GOM099,2009-08-26,RB-09-GOM-099,RB-2009-GOM-459,27.68629,-92.23075,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,359,359,Push core,Near coral,GB299_20090826_RB13D459PC06,-0.02,-0.05
GB299_20090826_RB09GOM100,2009-08-26,RB-09-GOM-100,RB-2009-GOM-459,27.68629,-92.23075,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,359,359,Push core,Near coral,GB299_20090826_RB13D459PC06,-0.05,-0.1
GB299_20090826_RB09GOM101,2009-08-26,RB-09-GOM-101,RB-2009-GOM-459,27.68629,-92.23075,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,359,359,Push core,Near coral,GB299_20090826_RB13D459PC07,-0,-0.02
GB299_20090826_RB09GOM102,2009-08-26,RB-09-GOM-102,RB-2009-GOM-459,27.68629,-92.23075,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,359,359,Push core,Near coral,GB299_20090826_RB13D459PC07,-0.02,-0.05
GB299_20090826_RB09GOM103,2009-08-26,RB-09-GOM-103,RB-2009-GOM-459,27.68629,-92.23075,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,359,359,Push core,Near coral,GB299_20090826_RB13D459PC07,-0.05,-0.1
GB299_20090826_RB09GOM104,2009-08-26,RB-09-GOM-104,RB-2009-GOM-459,27.68629,-92.23075,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,359,359,Push core,Near coral,GB299_20090826_RB13D459PC08,-0,-0.02
GB299_20090826_RB09GOM105,2009-08-26,RB-09-GOM-105,RB-2009-GOM-459,27.68629,-92.23075,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,359,359,Push core,Near coral,GB299_20090826_RB13D459PC08,-0.02,-0.05
GB299_20090826_RB09GOM106,2009-08-26,RB-09-GOM-106,RB-2009-GOM-459,27.68629,-92.23075,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,359,359,Push core,Near coral,GB299_20090826_RB13D459PC08,-0.05,-0.1
GB299_20090826_RB09GOM107,2009-08-26,RB-09-GOM-107,RB-2009-GOM-459,27.68619,-92.23089,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,355,355,Push core,Background coral,GB299_20090826_RB13D459PC09,-0,-0.02
GB299_20090826_RB09GOM108,2009-08-26,RB-09-GOM-108,RB-2009-GOM-459,27.68619,-92.23089,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,355,355,Push core,Background coral,GB299_20090826_RB13D459PC09,-0.02,-0.05
GB299_20090826_RB09GOM109,2009-08-26,RB-09-GOM-109,RB-2009-GOM-459,27.68619,-92.23089,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,355,355,Push core,Background coral,GB299_20090826_RB13D459PC09,-0.05,-0.1
GB299_20090826_RB09GOM110,2009-08-26,RB-09-GOM-110,RB-2009-GOM-459,27.68619,-92.23089,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,355,355,Push core,Background coral,GB299_20090826_RB13D459PC10,-0,-0.02
GB299_20090826_RB09GOM111,2009-08-26,RB-09-GOM-111,RB-2009-GOM-459,27.68619,-92.23089,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,355,355,Push core,Background coral,GB299_20090826_RB13D459PC10,-0.02,-0.05
GB299_20090826_RB09GOM112,2009-08-26,RB-09-GOM-112,RB-2009-GOM-459,27.68619,-92.23089,Gulf of Mexico | BOEM Lease Block GB299,BOEM Lease Block GB299,WGS84,355,355,Push core,Background coral,GB299_20090826_RB13D459PC10,-0.05,-0.1
MC751_20090901_RB09GOM168,2009-09-01,RB-09-GOM-168,RB-2009-GOM-464,28.19367,-89.79883,Gulf of Mexico | BOEM Lease Block MC751,BOEM Lease Block MC751,WGS84,440,440,Push core,Near coral,MC751_20090901_RB13D464PC01,-0,-0.02
MC751_20090901_RB09GOM169,2009-09-01,RB-09-GOM-169,RB-2009-GOM-464,28.19367,-89.79883,Gulf of Mexico | BOEM Lease Block MC751,BOEM Lease Block MC751,WGS84,440,440,Push core,Near coral,MC751_20090901_RB13D464PC01,-0.02,-0.05
MC751_20090901_RB09GOM170,2009-09-01,RB-09-GOM-170,RB-2009-GOM-464,28.19367,-89.79883,Gulf of Mexico | BOEM Lease Block MC751,BOEM Lease Block MC751,WGS84,440,440,Push core,Near coral,MC751_20090901_RB13D464PC01,-0.05,-0.1
MC751_20090901_RB09GOM171,2009-09-01,RB-09-GOM-171,RB-2009-GOM-464,28.19367,-89.79883,Gulf of Mexico | BOEM Lease Block MC751,BOEM Lease Block MC751,WGS84,440,440,Push core,Near coral,MC751_20090901_RB13D464PC02,-0,-0.02
MC751_20090901_RB09GOM172,2009-09-01,RB-09-GOM-172,RB-2009-GOM-464,28.19367,-89.79883,Gulf of Mexico | BOEM Lease Block MC751,BOEM Lease Block MC751,WGS84,440,440,Push core,Near coral,MC751_20090901_RB13D464PC02,-0.02,-0.05
MC751_20090901_RB09GOM173,2009-09-01,RB-09-GOM-173,RB-2009-GOM-464,28.19367,-89.79883,Gulf of Mexico | BOEM Lease Block MC751,BOEM Lease Block MC751,WGS84,440,440,Push core,Near coral,MC751_20090901_RB13D464PC02,-0.05,-0.08
MC751_20090901_RB09GOM179,2009-09-01,RB-09-GOM-179,RB-2009-GOM-464,28.19367,-89.79883,Gulf of Mexico | BOEM Lease Block MC751,BOEM Lease Block MC751,WGS84,440,440,Push core,Near coral,MC751_20090901_RB13D464PC05,-0,-0.02
MC751_20090901_RB09GOM180,2009-09-01,RB-09-GOM-180,RB-2009-GOM-464,28.19367,-89.79883,Gulf of Mexico | BOEM Lease Block MC751,BOEM Lease Block MC751,WGS84,440,440,Push core,Near coral,MC751_20090901_RB13D464PC05,-0.02,-0.05
MC751_20090901_RB09GOM181,2009-09-01,RB-09-GOM-181,RB-2009-GOM-464,28.19367,-89.79883,Gulf of Mexico | BOEM Lease Block MC751,BOEM Lease Block MC751,WGS84,440,440,Push core,Near coral,MC751_20090901_RB13D464PC05,-0.05,-0.1
MC751_20090901_RB09GOM188,2009-09-01,RB-09-GOM-188,RB-2009-GOM-464,28.19871,-89.80104,Gulf of Mexico | BOEM Lease Block MC751,BOEM Lease Block MC751,WGS84,431,431,Push core,Background coral,MC751_20090901_RB13D464PC08,-0,-0.02
MC751_20090901_RB09GOM189,2009-09-01,RB-09-GOM-189,RB-2009-GOM-464,28.19871,-89.80104,Gulf of Mexico | BOEM Lease Block MC751,BOEM Lease Block MC751,WGS84,431,431,Push core,Background coral,MC751_20090901_RB13D464PC08,-0.02,-0.05
MC751_20090901_RB09GOM190,2009-09-01,RB-09-GOM-190,RB-2009-GOM-464,28.19871,-89.80104,Gulf of Mexico | BOEM Lease Block MC751,BOEM Lease Block MC751,WGS84,431,431,Push core,Background coral,MC751_20090901_RB13D464PC08,-0.05,-0.1
MC751_20090901_RB09GOM191,2009-09-01,RB-09-GOM-191,RB-2009-GOM-464,28.19871,-89.80104,Gulf of Mexico | BOEM Lease Block MC751,BOEM Lease Block MC751,WGS84,431,431,Push core,Background coral,MC751_20090901_RB13D464PC09,-0,-0.02
MC751_20090901_RB09GOM192,2009-09-01,RB-09-GOM-192,RB-2009-GOM-464,28.19871,-89.80104,Gulf of Mexico | BOEM Lease Block MC751,BOEM Lease Block MC751,WGS84,431,431,Push core,Background coral,MC751_20090901_RB13D464PC09,-0.02,-0.05
MC751_20090901_RB09GOM193,2009-09-01,RB-09-GOM-193,RB-2009-GOM-464,28.19871,-89.80104,Gulf of Mexico | BOEM Lease Block MC751,BOEM Lease Block MC751,WGS84,431,431,Push core,Background coral,MC751_20090901_RB13D464PC09,-0.05,-0.1
VK906_20090902_RB09GOM200,2009-09-02,RB-09-GOM-200,RB-2009-GOM-465,29.06964,-88.3771,Gulf of Mexico | BOEM Lease Block VK906,BOEM Lease Block VK906,WGS84,388,388,Push core,Near coral,VK906_20090902_RB13D465PC01,-0,-0.02
VK906_20090902_RB09GOM201,2009-09-02,RB-09-GOM-201,RB-2009-GOM-465,29.06964,-88.3771,Gulf of Mexico | BOEM Lease Block VK906,BOEM Lease Block VK906,WGS84,388,388,Push core,Near coral,VK906_20090902_RB13D465PC01,-0.02,-0.05
VK906_20090902_RB09GOM202,2009-09-02,RB-09-GOM-202,RB-2009-GOM-465,29.06964,-88.3771,Gulf of Mexico | BOEM Lease Block VK906,BOEM Lease Block VK906,WGS84,388,388,Push core,Near coral,VK906_20090902_RB13D465PC01,-0.05,-0.1
VK906_20090902_RB09GOM203,2009-09-02,RB-09-GOM-203,RB-2009-GOM-465,29.06964,-88.3771,Gulf of Mexico | BOEM Lease Block VK906,BOEM Lease Block VK906,WGS84,388,388,Push core,Near coral,VK906_20090902_RB13D465PC02,-0,-0.02
VK906_20090902_RB09GOM204,2009-09-02,RB-09-GOM-204,RB-2009-GOM-465,29.06964,-88.3771,Gulf of Mexico | BOEM Lease Block VK906,BOEM Lease Block VK906,WGS84,388,388,Push core,Near coral,VK906_20090902_RB13D465PC02,-0.02,-0.05
VK906_20090902_RB09GOM205,2009-09-02,RB-09-GOM-205,RB-2009-GOM-465,29.06964,-88.3771,Gulf of Mexico | BOEM Lease Block VK906,BOEM Lease Block VK906,WGS84,388,388,Push core,Near coral,VK906_20090902_RB13D465PC02,-0.05,-0.1
VK906_20090902_RB09GOM206,2009-09-02,RB-09-GOM-206,RB-2009-GOM-465,29.06964,-88.3771,Gulf of Mexico | BOEM Lease Block VK906,BOEM Lease Block VK906,WGS84,388,388,Push core,Near coral,VK906_20090902_RB13D465PC03,-0,-0.02
