eventID,occurrenceID,eventDate,verbatimIdentification,occurrenceStatus,basisOfRecord,individualCount,associatedOccurrence,scientficName,taxonRank,kingdom,phylum,class,order,family,genus,scientificNameID
MC885_20101016_LII10GOM4010,LII-10-GOM-4010_1,2010-10-16,Ampharetidae,present,HumanObservation,1,Madrepora,Ampharetidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,NA,"urn:lsid:marinespecies.org:taxname:981, urn:lsid:itis.gov:itis_tsn: 67718"
MC885_20101016_LII10GOM4010,LII-10-GOM-4010_2,2010-10-16,Amphinomidae,present,HumanObservation,1,Madrepora,Amphinomidae,Family,Animalia,Annelida,Polychaeta,Amphinomida,Amphinomidae,NA,"urn:lsid:marinespecies.org:taxname:960, urn:lsid:itis.gov:itis_tsn: 65164"
MC885_20101016_LII10GOM4010,LII-10-GOM-4010_3,2010-10-16,Bryozoa,present,HumanObservation,1,Madrepora,Bryozoa,Phylum,Animalia,Bryozoa,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:146142, urn:lsid:itis.gov:itis_tsn: 155469"
MC885_20101016_LII10GOM4010,LII-10-GOM-4010_4,2010-10-16,Nannoniscidae,present,HumanObservation,1,Madrepora,Nannoniscidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Nannoniscidae,NA,"urn:lsid:marinespecies.org:taxname:118265, urn:lsid:itis.gov:itis_tsn: 92929"
MC885_20101016_LII10GOM4010,LII-10-GOM-4010_5,2010-10-16,Nemertea,present,HumanObservation,1,Madrepora,Nemertea,Phylum,Animalia,Nemertea,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411"
MC885_20101016_LII10GOM4010,LII-10-GOM-4010_6,2010-10-16,Opheliidae,present,HumanObservation,1,Madrepora,Opheliidae,Family,Animalia,Annelida,Polychaeta,NA,Opheliidae,NA,"urn:lsid:marinespecies.org:taxname:924, urn:lsid:itis.gov:itis_tsn: 67342"
MC885_20101016_LII10GOM4010,LII-10-GOM-4010_7,2010-10-16,Oweniidae,present,HumanObservation,2,Madrepora,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
MC885_20101016_LII10GOM4010,LII-10-GOM-4010_8,2010-10-16,Paraonidae,present,HumanObservation,1,Madrepora,Paraonidae,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659"
MC885_20101016_LII10GOM4010,LII-10-GOM-4010_9,2010-10-16,Sphaerodoridae,present,HumanObservation,1,Madrepora,Sphaerodoridae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Sphaerodoridae,NA,"urn:lsid:marinespecies.org:taxname:957, urn:lsid:itis.gov:itis_tsn: 66064"
MC885_20101016_LII10GOM4010,LII-10-GOM-4010_10,2010-10-16,Spionidae,present,HumanObservation,1,Madrepora,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
MC885_20101016_LII10GOM4010,LII-10-GOM-4010_11,2010-10-16,Syllidae,present,HumanObservation,2,Madrepora,Syllidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA,"urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587"
MC885_20101016_LII10GOM4011,LII-10-GOM-4011_1,2010-10-16,Anarthruridae,present,HumanObservation,1,Madrepora,Anarthruridae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Anarthruridae,NA,"urn:lsid:marinespecies.org:taxname:136159, urn:lsid:itis.gov:itis_tsn: 91722"
MC885_20101016_LII10GOM4011,LII-10-GOM-4011_2,2010-10-16,Capitellidae,present,HumanObservation,1,Madrepora,Capitellidae,Family,Animalia,Annelida,Polychaeta,NA,Capitellidae,NA,"urn:lsid:marinespecies.org:taxname:921, urn:lsid:itis.gov:itis_tsn: 67413"
MC885_20101016_LII10GOM4011,LII-10-GOM-4011_3,2010-10-16,Lumbrineridae,present,HumanObservation,1,Madrepora,Lumbrineridae,Family,Animalia,Annelida,Polychaeta,Eunicida,Lumbrineridae,NA,"urn:lsid:marinespecies.org:taxname:967, urn:lsid:itis.gov:itis_tsn: 66335"
MC885_20101016_LII10GOM4011,LII-10-GOM-4011_4,2010-10-16,Nannastacidae,present,HumanObservation,1,Madrepora,Nannastacidae,Family,Animalia,Arthropoda,Malacostraca,Cumacea,Nannastacidae,NA,"urn:lsid:marinespecies.org:taxname:110383, urn:lsid:itis.gov:itis_tsn: 90963"
MC885_20101016_LII10GOM4011,LII-10-GOM-4011_5,2010-10-16,Nemertea,present,HumanObservation,1,Madrepora,Nemertea,Phylum,Animalia,Nemertea,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411"
MC885_20101016_LII10GOM4011,LII-10-GOM-4011_6,2010-10-16,Opheliidae,present,HumanObservation,2,Madrepora,Opheliidae,Family,Animalia,Annelida,Polychaeta,NA,Opheliidae,NA,"urn:lsid:marinespecies.org:taxname:924, urn:lsid:itis.gov:itis_tsn: 67342"
MC885_20101016_LII10GOM4011,LII-10-GOM-4011_7,2010-10-16,Prochaetodermatidae,present,HumanObservation,1,Madrepora,Prochaetodermatidae,Family,Animalia,Mollusca,Caudofoveata,Chaetodermatida,Prochaetodermatidae,NA,"urn:lsid:marinespecies.org:taxname:23102, urn:lsid:itis.gov:itis_tsn: 79104"
MC885_20101016_LII10GOM4011,LII-10-GOM-4011_8,2010-10-16,Syllidae,present,HumanObservation,1,Madrepora,Syllidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA,"urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587"
MC885_20101016_LII10GOM4012,LII-10-GOM-4012_1,2010-10-16,Anarthruridae,present,HumanObservation,1,Madrepora,Anarthruridae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Anarthruridae,NA,"urn:lsid:marinespecies.org:taxname:136159, urn:lsid:itis.gov:itis_tsn: 91722"
MC885_20101016_LII10GOM4012,LII-10-GOM-4012_2,2010-10-16,Dorvilleidae,present,HumanObservation,1,Madrepora,Dorvilleidae,Family,Animalia,Annelida,Polychaeta,Eunicida,Dorvilleidae,NA,"urn:lsid:marinespecies.org:taxname:971, urn:lsid:itis.gov:itis_tsn: 66478"
MC885_20101016_LII10GOM4012,LII-10-GOM-4012_3,2010-10-16,Longosomatidae,present,HumanObservation,1,Madrepora,Longosomatidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Longosomatidae,NA,"urn:lsid:marinespecies.org:taxname:22608, urn:lsid:itis.gov:itis_tsn: 555676"
MC885_20101016_LII10GOM4013,LII-10-GOM-4013_1,2010-10-16,Ampharetidae,present,HumanObservation,1,Madrepora,Ampharetidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,NA,"urn:lsid:marinespecies.org:taxname:981, urn:lsid:itis.gov:itis_tsn: 67718"
MC885_20101016_LII10GOM4013,LII-10-GOM-4013_2,2010-10-16,Cirratulidae,present,HumanObservation,1,Madrepora,Cirratulidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,NA,"urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116"
MC885_20101016_LII10GOM4013,LII-10-GOM-4013_3,2010-10-16,Colletteidae,present,HumanObservation,3,Madrepora,Colletteidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Colletteidae,NA,"urn:lsid:marinespecies.org:taxname:237595, urn:lsid:itis.gov:itis_tsn: 621525"
MC885_20101016_LII10GOM4013,LII-10-GOM-4013_4,2010-10-16,Hesionidae,present,HumanObservation,1,Madrepora,Hesionidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Hesionidae,NA,"urn:lsid:marinespecies.org:taxname:946, urn:lsid:itis.gov:itis_tsn: 65467"
MC885_20101016_LII10GOM4013,LII-10-GOM-4013_5,2010-10-16,Maldanidae,present,HumanObservation,2,Madrepora,Maldanidae,Family,Animalia,Annelida,Polychaeta,NA,Maldanidae,NA,"urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515"
MC885_20101016_LII10GOM4013,LII-10-GOM-4013_6,2010-10-16,Munnopsidae,present,HumanObservation,1,Madrepora,Munnopsidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Munnopsidae,NA,"urn:lsid:marinespecies.org:taxname:118264, urn:lsid:itis.gov:itis_tsn: 92999"
MC885_20101016_LII10GOM4013,LII-10-GOM-4013_7,2010-10-16,Nannastacidae,present,HumanObservation,1,Madrepora,Nannastacidae,Family,Animalia,Arthropoda,Malacostraca,Cumacea,Nannastacidae,NA,"urn:lsid:marinespecies.org:taxname:110383, urn:lsid:itis.gov:itis_tsn: 90963"
MC885_20101016_LII10GOM4013,LII-10-GOM-4013_8,2010-10-16,Opheliidae,present,HumanObservation,3,Madrepora,Opheliidae,Family,Animalia,Annelida,Polychaeta,NA,Opheliidae,NA,"urn:lsid:marinespecies.org:taxname:924, urn:lsid:itis.gov:itis_tsn: 67342"
MC885_20101016_LII10GOM4013,LII-10-GOM-4013_9,2010-10-16,Paraonidae,present,HumanObservation,1,Madrepora,Paraonidae,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659"
MC885_20101016_LII10GOM4013,LII-10-GOM-4013_10,2010-10-16,Prochaetodermatidae,present,HumanObservation,2,Madrepora,Prochaetodermatidae,Family,Animalia,Mollusca,Caudofoveata,Chaetodermatida,Prochaetodermatidae,NA,"urn:lsid:marinespecies.org:taxname:23102, urn:lsid:itis.gov:itis_tsn: 79104"
MC885_20101016_LII10GOM4013,LII-10-GOM-4013_11,2010-10-16,Pseudotanaidae,present,HumanObservation,1,Madrepora,Pseudotanaidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Pseudotanaidae,NA,"urn:lsid:marinespecies.org:taxname:136163, urn:lsid:itis.gov:itis_tsn: 91695"
MC885_20101016_LII10GOM4013,LII-10-GOM-4013_12,2010-10-16,Spionidae,present,HumanObservation,5,Madrepora,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
MC885_20101016_LII10GOM4013,LII-10-GOM-4013_13,2010-10-16,Syllidae,present,HumanObservation,2,Madrepora,Syllidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA,"urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587"
MC885_20101016_LII10GOM4013,LII-10-GOM-4013_14,2010-10-16,Tanaidacea_male,present,HumanObservation,2,Madrepora,Tanaidacea,Order,Animalia,Arthropoda,Malacostraca,Tanaidacea,NA,NA,"urn:lsid:marinespecies.org:taxname:1133, urn:lsid:itis.gov:itis_tsn: 91061"
MC885_20101016_LII10GOM4014,LII-10-GOM-4014_1,2010-10-16,Anarthruridae,present,HumanObservation,1,Madrepora,Anarthruridae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Anarthruridae,NA,"urn:lsid:marinespecies.org:taxname:136159, urn:lsid:itis.gov:itis_tsn: 91722"
MC885_20101016_LII10GOM4014,LII-10-GOM-4014_2,2010-10-16,Chaetodermatidae,present,HumanObservation,1,Madrepora,Chaetodermatidae,Family,Animalia,Mollusca,Caudofoveata,Chaetodermatida,Chaetodermatidae,NA,"urn:lsid:marinespecies.org:taxname:2089, urn:lsid:itis.gov:itis_tsn: 79079"
MC885_20101016_LII10GOM4014,LII-10-GOM-4014_3,2010-10-16,Chaetognatha,present,HumanObservation,1,Madrepora,Chaetognatha,Phylum,Animalia,Chaetognatha,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:2081, urn:lsid:itis.gov:itis_tsn: 158650"
MC885_20101016_LII10GOM4014,LII-10-GOM-4014_4,2010-10-16,Desmosomatidae,present,HumanObservation,1,Madrepora,Desmosomatidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,NA,"urn:lsid:marinespecies.org:taxname:118250, urn:lsid:itis.gov:itis_tsn: 92893"
MC885_20101016_LII10GOM4014,LII-10-GOM-4014_5,2010-10-16,Nemertea,present,HumanObservation,1,Madrepora,Nemertea,Phylum,Animalia,Nemertea,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411"
MC885_20101016_LII10GOM4014,LII-10-GOM-4014_6,2010-10-16,Opheliidae,present,HumanObservation,2,Madrepora,Opheliidae,Family,Animalia,Annelida,Polychaeta,NA,Opheliidae,NA,"urn:lsid:marinespecies.org:taxname:924, urn:lsid:itis.gov:itis_tsn: 67342"
MC885_20101016_LII10GOM4014,LII-10-GOM-4014_7,2010-10-16,Syllidae,present,HumanObservation,2,Madrepora,Syllidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA,"urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587"
MC885_20101016_LII10GOM4015,LII-10-GOM-4015_1,2010-10-16,Anarthruridae,present,HumanObservation,1,Madrepora,Anarthruridae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Anarthruridae,NA,"urn:lsid:marinespecies.org:taxname:136159, urn:lsid:itis.gov:itis_tsn: 91722"
MC885_20101016_LII10GOM4015,LII-10-GOM-4015_2,2010-10-16,Longosomatidae,present,HumanObservation,1,Madrepora,Longosomatidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Longosomatidae,NA,"urn:lsid:marinespecies.org:taxname:22608, urn:lsid:itis.gov:itis_tsn: 555676"
MC885_20101016_LII10GOM4015,LII-10-GOM-4015_3,2010-10-16,Pilargidae,present,HumanObservation,1,Madrepora,Pilargidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Pilargidae,NA,"urn:lsid:marinespecies.org:taxname:15009, urn:lsid:itis.gov:itis_tsn: 65540"
GB299_20101019_LII10GOM4057,LII-10-GOM-4057_1,2010-10-19,Acrocirridae,present,HumanObservation,1,Octocoral,Acrocirridae,Family,Animalia,Annelida,Polychaeta,Terebellida,Acrocirridae,NA,"urn:lsid:marinespecies.org:taxname:920, urn:lsid:itis.gov:itis_tsn: 67188"
GB299_20101019_LII10GOM4057,LII-10-GOM-4057_2,2010-10-19,Ampharetidae,present,HumanObservation,1,Octocoral,Ampharetidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,NA,"urn:lsid:marinespecies.org:taxname:981, urn:lsid:itis.gov:itis_tsn: 67718"
GB299_20101019_LII10GOM4057,LII-10-GOM-4057_3,2010-10-19,Bivalvia,present,HumanObservation,4,Octocoral,Bivalvia,Class,Animalia,Mollusca,Bivalvia,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118"
GB299_20101019_LII10GOM4057,LII-10-GOM-4057_4,2010-10-19,Cirratulidae,present,HumanObservation,1,Octocoral,Cirratulidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,NA,"urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116"
GB299_20101019_LII10GOM4057,LII-10-GOM-4057_5,2010-10-19,Dorvilleidae,present,HumanObservation,5,Octocoral,Dorvilleidae,Family,Animalia,Annelida,Polychaeta,Eunicida,Dorvilleidae,NA,"urn:lsid:marinespecies.org:taxname:971, urn:lsid:itis.gov:itis_tsn: 66478"
GB299_20101019_LII10GOM4057,LII-10-GOM-4057_6,2010-10-19,Fauveliopsidae,present,HumanObservation,2,Octocoral,Fauveliopsidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Fauveliopsidae,NA,"urn:lsid:marinespecies.org:taxname:978, urn:lsid:itis.gov:itis_tsn: 67298"
GB299_20101019_LII10GOM4057,LII-10-GOM-4057_7,2010-10-19,Hydrozoa,present,HumanObservation,1,Octocoral,Hydrozoa,Class,Animalia,Cnidaria,Hydrozoa,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:1337, urn:lsid:itis.gov:itis_tsn: 48739"
GB299_20101019_LII10GOM4057,LII-10-GOM-4057_8,2010-10-19,Lacydoniidae,present,HumanObservation,1,Octocoral,Lacydoniidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Lacydoniidae,NA,"urn:lsid:marinespecies.org:taxname:954, urn:lsid:itis.gov:itis_tsn: 65436"
GB299_20101019_LII10GOM4057,LII-10-GOM-4057_9,2010-10-19,Naididae,present,HumanObservation,1,Octocoral,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
GB299_20101019_LII10GOM4057,LII-10-GOM-4057_10,2010-10-19,Nemertea,present,HumanObservation,1,Octocoral,Nemertea,Phylum,Animalia,Nemertea,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411"
GB299_20101019_LII10GOM4057,LII-10-GOM-4057_11,2010-10-19,Oweniidae,present,HumanObservation,1,Octocoral,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
GB299_20101019_LII10GOM4057,LII-10-GOM-4057_12,2010-10-19,Paraonidae,present,HumanObservation,2,Octocoral,Paraonidae,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659"
GB299_20101019_LII10GOM4057,LII-10-GOM-4057_13,2010-10-19,Porifera,present,HumanObservation,1,Octocoral,Porifera,Phylum,Animalia,Porifera,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861"
GB299_20101019_LII10GOM4057,LII-10-GOM-4057_14,2010-10-19,Sabellidae,present,HumanObservation,1,Octocoral,Sabellidae,Family,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,NA,"urn:lsid:marinespecies.org:taxname:985, urn:lsid:itis.gov:itis_tsn: 68076"
GB299_20101019_LII10GOM4057,LII-10-GOM-4057_15,2010-10-19,Spionidae,present,HumanObservation,1,Octocoral,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
GB299_20101019_LII10GOM4057,LII-10-GOM-4057_16,2010-10-19,Terebellidae,present,HumanObservation,1,Octocoral,Terebellidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,NA,"urn:lsid:marinespecies.org:taxname:982, urn:lsid:itis.gov:itis_tsn: 67899"
GB299_20101019_LII10GOM4058,LII-10-GOM-4058_1,2010-10-19,Capitellidae,present,HumanObservation,1,Octocoral,Capitellidae,Family,Animalia,Annelida,Polychaeta,NA,Capitellidae,NA,"urn:lsid:marinespecies.org:taxname:921, urn:lsid:itis.gov:itis_tsn: 67413"
GB299_20101019_LII10GOM4058,LII-10-GOM-4058_2,2010-10-19,Cirratulidae,present,HumanObservation,1,Octocoral,Cirratulidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,NA,"urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116"
GB299_20101019_LII10GOM4058,LII-10-GOM-4058_3,2010-10-19,Opheliidae,present,HumanObservation,3,Octocoral,Opheliidae,Family,Animalia,Annelida,Polychaeta,NA,Opheliidae,NA,"urn:lsid:marinespecies.org:taxname:924, urn:lsid:itis.gov:itis_tsn: 67342"
GB299_20101019_LII10GOM4058,LII-10-GOM-4058_4,2010-10-19,Orbiniidae,present,HumanObservation,1,Octocoral,Orbiniidae,Family,Animalia,Annelida,Polychaeta,NA,Orbiniidae,NA,"urn:lsid:marinespecies.org:taxname:902, urn:lsid:itis.gov:itis_tsn: 66570"
GB299_20101019_LII10GOM4058,LII-10-GOM-4058_5,2010-10-19,Paraonidae,present,HumanObservation,1,Octocoral,Paraonidae,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659"
GB299_20101019_LII10GOM4058,LII-10-GOM-4058_6,2010-10-19,Porifera,present,HumanObservation,1,Octocoral,Porifera,Phylum,Animalia,Porifera,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861"
GB299_20101019_LII10GOM4058,LII-10-GOM-4058_7,2010-10-19,Trichobranchidae,present,HumanObservation,1,Octocoral,Trichobranchidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,NA,"urn:lsid:marinespecies.org:taxname:983, urn:lsid:itis.gov:itis_tsn: 68067"
GB299_20101019_LII10GOM4059,LII-10-GOM-4059_1,2010-10-19,Opheliidae,present,HumanObservation,1,Octocoral,Opheliidae,Family,Animalia,Annelida,Polychaeta,NA,Opheliidae,NA,"urn:lsid:marinespecies.org:taxname:924, urn:lsid:itis.gov:itis_tsn: 67342"
GB299_20101019_LII10GOM4059,LII-10-GOM-4059_2,2010-10-19,Pholoidae,present,HumanObservation,1,Octocoral,Pholoinae,Subfamily,Animalia,Annelida,Polychaeta,Phyllodocida,Sigalionidae,NA,"urn:lsid:marinespecies.org:taxname:941, urn:lsid:itis.gov:itis_tsn: 65050"
GB299_20101019_LII10GOM4059,LII-10-GOM-4059_3,2010-10-19,Porifera,present,HumanObservation,1,Octocoral,Porifera,Phylum,Animalia,Porifera,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861"
GB299_20101019_LII10GOM4060,LII-10-GOM-4060_1,2010-10-19,Ampharetidae,present,HumanObservation,1,Octocoral,Ampharetidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,NA,"urn:lsid:marinespecies.org:taxname:981, urn:lsid:itis.gov:itis_tsn: 67718"
GB299_20101019_LII10GOM4060,LII-10-GOM-4060_2,2010-10-19,Amphipoda,present,HumanObservation,1,Octocoral,Amphipoda,Order,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,"urn:lsid:marinespecies.org:taxname:1135, urn:lsid:itis.gov:itis_tsn: 93294"
GB299_20101019_LII10GOM4060,LII-10-GOM-4060_3,2010-10-19,Bivalvia,present,HumanObservation,2,Octocoral,Bivalvia,Class,Animalia,Mollusca,Bivalvia,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118"
GB299_20101019_LII10GOM4060,LII-10-GOM-4060_4,2010-10-19,Cirratulidae,present,HumanObservation,3,Octocoral,Cirratulidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,NA,"urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116"
GB299_20101019_LII10GOM4060,LII-10-GOM-4060_5,2010-10-19,Fabriciidae,present,HumanObservation,1,Octocoral,Fabriciidae,Family,Animalia,Annelida,Polychaeta,Sabellida,Fabriciidae,NA,"urn:lsid:marinespecies.org:taxname:154918, urn:lsid:itis.gov:itis_tsn: 1048722"
GB299_20101019_LII10GOM4060,LII-10-GOM-4060_6,2010-10-19,Hydrozoa,present,HumanObservation,4,Octocoral,Hydrozoa,Class,Animalia,Cnidaria,Hydrozoa,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:1337, urn:lsid:itis.gov:itis_tsn: 48739"
GB299_20101019_LII10GOM4060,LII-10-GOM-4060_7,2010-10-19,Naididae,present,HumanObservation,1,Octocoral,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
GB299_20101019_LII10GOM4060,LII-10-GOM-4060_8,2010-10-19,Nannastacidae,present,HumanObservation,1,Octocoral,Nannastacidae,Family,Animalia,Arthropoda,Malacostraca,Cumacea,Nannastacidae,NA,"urn:lsid:marinespecies.org:taxname:110383, urn:lsid:itis.gov:itis_tsn: 90963"
GB299_20101019_LII10GOM4060,LII-10-GOM-4060_9,2010-10-19,Nemertea,present,HumanObservation,1,Octocoral,Nemertea,Phylum,Animalia,Nemertea,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411"
GB299_20101019_LII10GOM4060,LII-10-GOM-4060_10,2010-10-19,Opheliidae,present,HumanObservation,1,Octocoral,Opheliidae,Family,Animalia,Annelida,Polychaeta,NA,Opheliidae,NA,"urn:lsid:marinespecies.org:taxname:924, urn:lsid:itis.gov:itis_tsn: 67342"
GB299_20101019_LII10GOM4060,LII-10-GOM-4060_11,2010-10-19,Ophiuroidea,present,HumanObservation,1,Octocoral,Ophiuroidea,Class,Animalia,Echinodermata,Ophiuroidea,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:123084, urn:lsid:itis.gov:itis_tsn: 157325"
GB299_20101019_LII10GOM4060,LII-10-GOM-4060_12,2010-10-19,Orbiniidae,present,HumanObservation,2,Octocoral,Orbiniidae,Family,Animalia,Annelida,Polychaeta,NA,Orbiniidae,NA,"urn:lsid:marinespecies.org:taxname:902, urn:lsid:itis.gov:itis_tsn: 66570"
GB299_20101019_LII10GOM4060,LII-10-GOM-4060_13,2010-10-19,Oweniidae,present,HumanObservation,1,Octocoral,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
GB299_20101019_LII10GOM4060,LII-10-GOM-4060_14,2010-10-19,Paraonidae,present,HumanObservation,1,Octocoral,Paraonidae,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659"
GB299_20101019_LII10GOM4060,LII-10-GOM-4060_15,2010-10-19,Porifera,present,HumanObservation,1,Octocoral,Porifera,Phylum,Animalia,Porifera,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861"
GB299_20101019_LII10GOM4060,LII-10-GOM-4060_16,2010-10-19,Spionidae,present,HumanObservation,3,Octocoral,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
GB299_20101019_LII10GOM4060,LII-10-GOM-4060_17,2010-10-19,Syllidae,present,HumanObservation,2,Octocoral,Syllidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA,"urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587"
